category,price,old_price,sellable_online,other_colors,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
Outdoor furniture,519.0,519.0,True,No,68.22115384615384,33.0,71.0,0,1,1,0,0.0,2343.0
Outdoor furniture,477.0,795.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,318.0,1.0
Outdoor furniture,245.0,245.0,True,No,68.22115384615384,75.50381679389314,60.0,0,1,0,0,0.0,60.0
Outdoor furniture,180.0,225.0,True,Yes,68.22115384615384,75.50381679389314,67.0,1,1,0,0,45.0,67.0
Outdoor furniture,465.0,465.0,True,No,67.0,80.0,68.0,0,1,1,1,0.0,364480.0
Outdoor furniture,465.0,465.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,771.0,771.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,125.0,125.0,True,No,68.22115384615384,43.0,35.0,0,1,1,0,0.0,1505.0
Outdoor furniture,275.0,275.0,True,No,80.0,101.0,63.0,0,1,1,1,0.0,509040.0
Outdoor furniture,395.0,395.0,True,No,68.22115384615384,71.0,62.0,0,1,1,0,0.0,4402.0
Outdoor furniture,4785.0,4785.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,2384.0,2384.0,True,Yes,80.0,84.0,223.0,0,1,1,1,0.0,1498560.0
Outdoor furniture,675.0,675.0,True,No,68.22115384615384,72.0,140.0,0,1,1,0,0.0,10080.0
Outdoor furniture,103.0,103.0,True,Yes,68.22115384615384,90.0,70.0,0,1,1,0,0.0,6300.0
Outdoor furniture,261.0,435.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,174.0,1.0
Outdoor furniture,745.0,745.0,True,No,68.22115384615384,72.0,78.0,0,1,1,0,0.0,5616.0
Outdoor furniture,1961.0,1961.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,89.0,89.0,True,No,68.22115384615384,70.0,54.0,0,1,1,0,0.0,3780.0
Outdoor furniture,255.0,255.0,True,No,68.22115384615384,73.0,62.0,0,1,1,0,0.0,4526.0
Outdoor furniture,179.0,179.0,True,No,81.0,71.0,79.0,0,1,1,1,0.0,454329.0
Outdoor furniture,255.0,255.0,True,No,68.22115384615384,45.0,88.1547619047619,0,0,1,0,0.0,45.0
Outdoor furniture,9.0,9.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,55.0,55.0,True,No,40.0,79.0,39.0,0,1,1,1,0.0,123240.0
Outdoor furniture,395.0,395.0,True,Yes,68.22115384615384,51.0,62.0,0,1,1,0,0.0,3162.0
Outdoor furniture,4145.0,4145.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,205.0,205.0,True,No,68.22115384615384,72.0,56.0,0,1,1,0,0.0,4032.0
Outdoor furniture,2965.0,2965.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,2034.0,2034.0,True,Yes,80.0,84.0,223.0,0,1,1,1,0.0,1498560.0
Outdoor furniture,2115.0,2115.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,2875.0,2875.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,45.0,45.0,True,No,68.22115384615384,75.50381679389314,62.0,0,1,0,0,0.0,62.0
Outdoor furniture,35.4,59.0,True,No,33.0,46.0,36.0,1,1,1,1,23.6,54648.0
Outdoor furniture,107.4,179.0,True,No,68.0,93.0,54.0,1,1,1,1,71.6,341496.0
Outdoor furniture,309.0,309.0,True,No,80.0,73.0,63.0,0,1,1,1,0.0,367920.0
Outdoor furniture,75.0,75.0,True,No,68.22115384615384,25.0,62.0,0,1,1,0,0.0,1550.0
Outdoor furniture,467.0,467.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,111.0,185.0,True,No,68.22115384615384,71.0,74.0,1,1,1,0,74.0,5254.0
Outdoor furniture,493.0,493.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,1588.0,1588.0,True,Yes,80.0,73.0,160.0,0,1,1,1,0.0,934400.0
Outdoor furniture,103.0,103.0,True,No,68.22115384615384,35.0,49.0,0,1,1,0,0.0,1715.0
Outdoor furniture,95.0,95.0,True,Yes,68.22115384615384,75.50381679389314,45.0,0,1,0,0,0.0,45.0
Outdoor furniture,974.0,1193.0,True,Yes,68.22115384615384,73.0,71.0,1,1,1,0,219.0,5183.0
Outdoor furniture,525.0,525.0,True,No,68.22115384615384,75.50381679389314,67.0,0,1,0,0,0.0,67.0
Outdoor furniture,745.0,745.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,339.0,339.0,True,No,68.22115384615384,129.0,119.0,0,1,1,0,0.0,15351.0
Outdoor furniture,2975.0,2975.0,True,No,94.0,90.0,245.0,0,1,1,1,0.0,2072700.0
Outdoor furniture,2792.8,3208.0,True,Yes,80.0,90.0,222.0,1,1,1,1,415.1999999999998,1598400.0
Outdoor furniture,149.0,149.0,True,No,68.22115384615384,73.0,60.0,0,1,1,0,0.0,4380.0
Outdoor furniture,59.0,59.0,True,No,42.0,89.0,44.0,0,1,1,1,0.0,164472.0
Outdoor furniture,542.0,542.0,True,Yes,80.0,84.0,63.0,0,1,1,1,0.0,423360.0
Outdoor furniture,39.0,39.0,True,Yes,68.22115384615384,75.50381679389314,62.0,0,1,0,0,0.0,62.0
Outdoor furniture,345.0,345.0,True,Yes,68.22115384615384,32.0,62.0,0,1,1,0,0.0,1984.0
Outdoor furniture,295.0,295.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,45.0,45.0,True,No,68.22115384615384,43.0,42.0,0,1,1,0,0.0,1806.0
Outdoor furniture,175.0,175.0,True,No,56.0,86.0,42.0,0,1,1,1,0.0,202272.0
Outdoor furniture,139.0,139.0,True,No,92.0,71.0,74.0,0,1,1,1,0.0,483368.0
Outdoor furniture,155.0,155.0,True,No,68.22115384615384,71.0,44.0,0,1,1,0,0.0,3124.0
Outdoor furniture,695.0,695.0,True,No,52.0,79.0,113.0,0,1,1,1,0.0,464204.0
Outdoor furniture,3746.0,3746.0,True,Yes,82.0,88.0,225.0,0,1,1,1,0.0,1623600.0
Outdoor furniture,75.0,75.0,True,No,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,39.0,39.0,True,No,40.0,75.50381679389314,40.0,0,1,0,1,0.0,1600.0
Outdoor furniture,415.0,415.0,True,No,68.22115384615384,72.0,73.0,0,1,1,0,0.0,5256.0
Outdoor furniture,149.0,149.0,True,No,60.0,82.0,56.0,0,1,1,1,0.0,275520.0
Outdoor furniture,311.4,519.0,True,No,80.0,73.0,62.0,1,1,1,1,207.60000000000002,362080.0
Outdoor furniture,3286.0,3965.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,679.0,6570.0
Outdoor furniture,59.0,59.0,True,No,36.0,67.0,39.0,0,1,1,1,0.0,94068.0
Outdoor furniture,275.0,275.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,95.0,95.0,True,No,68.22115384615384,75.50381679389314,45.0,0,1,0,0,0.0,45.0
Outdoor furniture,103.0,103.0,True,No,68.22115384615384,40.0,60.0,0,1,1,0,0.0,2400.0
Outdoor furniture,316.0,395.0,True,No,42.0,52.0,136.0,1,1,1,1,79.0,297024.0
Outdoor furniture,245.0,245.0,True,No,68.22115384615384,73.0,49.0,0,1,1,0,0.0,3577.0
Outdoor furniture,195.0,195.0,True,No,68.22115384615384,71.0,88.1547619047619,0,0,1,0,0.0,71.0
Outdoor furniture,5144.0,5144.0,True,Yes,144.0,87.0,287.0,0,1,1,1,0.0,3595536.0
Outdoor furniture,3206.0,3206.0,True,Yes,144.0,88.0,223.0,0,1,1,1,0.0,2825856.0
Outdoor furniture,29.0,29.0,True,No,68.22115384615384,75.50381679389314,35.0,0,1,0,0,0.0,35.0
Outdoor furniture,177.0,295.0,True,No,68.22115384615384,71.0,74.0,1,1,1,0,118.0,5254.0
Outdoor furniture,17.4,29.0,True,Yes,44.0,75.50381679389314,44.0,1,1,0,1,11.600000000000001,1936.0
Outdoor furniture,2196.0,2745.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,549.0,6570.0
Outdoor furniture,495.0,495.0,True,No,48.0,179.0,119.0,0,1,1,1,0.0,1022448.0
Outdoor furniture,1445.0,1445.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,785.0,785.0,True,No,68.22115384615384,47.0,70.0,0,1,1,0,0.0,3290.0
Outdoor furniture,425.0,425.0,True,No,80.0,73.0,80.0,0,1,1,1,0.0,467200.0
Outdoor furniture,175.0,175.0,True,No,68.22115384615384,44.0,88.1547619047619,0,0,1,0,0.0,44.0
Outdoor furniture,519.0,519.0,True,Yes,82.0,74.0,62.0,0,1,1,1,0.0,376216.0
Outdoor furniture,3781.0,3781.0,True,Yes,82.0,88.0,225.0,0,1,1,1,0.0,1623600.0
Outdoor furniture,75.0,125.0,True,No,46.0,79.0,40.0,1,1,1,1,50.0,145360.0
Outdoor furniture,49.0,49.0,True,No,44.0,75.50381679389314,44.0,0,1,0,1,0.0,1936.0
Outdoor furniture,65.0,65.0,True,Yes,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,1727.0,2165.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,438.0,6570.0
Outdoor furniture,59.0,59.0,True,No,36.0,67.0,39.0,0,1,1,1,0.0,94068.0
Outdoor furniture,2170.0,2170.0,True,No,94.0,90.0,179.0,0,1,1,1,0.0,1514340.0
Outdoor furniture,1036.0,1295.0,True,No,64.0,75.0,146.0,1,1,1,1,259.0,700800.0
Outdoor furniture,150.0,150.0,True,No,68.22115384615384,75.50381679389314,45.0,0,1,0,0,0.0,45.0
Outdoor furniture,2275.0,2275.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,129.0,129.0,True,No,49.0,87.0,36.0,0,1,1,1,0.0,153468.0
Outdoor furniture,27.0,27.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,39.0,39.0,True,Yes,44.0,75.50381679389314,44.0,0,1,0,1,0.0,1936.0
Outdoor furniture,99.0,99.0,True,No,68.22115384615384,75.50381679389314,50.0,0,1,0,0,0.0,50.0
Outdoor furniture,16.2,27.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,10.8,1.0
Outdoor furniture,1900.0,2375.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,475.0,6570.0
Outdoor furniture,636.0,795.0,True,No,68.22115384615384,73.0,90.0,1,1,1,0,159.0,6570.0
Outdoor furniture,1095.0,1095.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,2016.0,2016.0,True,Yes,82.0,87.0,161.0,0,1,1,1,0.0,1148574.0
Outdoor furniture,2636.0,3145.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,509.0,6570.0
Outdoor furniture,323.0,323.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,95.0,95.0,True,No,41.0,43.0,56.0,0,1,1,1,0.0,98728.0
Outdoor furniture,340.0,425.0,True,No,75.0,110.0,58.0,1,1,1,1,85.0,478500.0
Outdoor furniture,445.0,445.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,195.0,195.0,True,No,68.22115384615384,71.0,88.1547619047619,0,0,1,0,0.0,71.0
Outdoor furniture,1238.0,1238.0,True,Yes,82.0,87.0,98.0,0,1,1,1,0.0,699132.0
Outdoor furniture,4070.0,4070.0,True,No,94.0,90.0,341.0,0,1,1,1,0.0,2884860.0
Outdoor furniture,4888.0,4888.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,380.0,475.0,True,No,68.22115384615384,73.0,71.0,1,1,1,0,95.0,5183.0
Outdoor furniture,29.4,39.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,9.600000000000001,1.0
Outdoor furniture,1679.0,2105.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,426.0,6570.0
Outdoor furniture,1668.0,1668.0,True,Yes,80.0,89.0,160.0,0,1,1,1,0.0,1139200.0
Outdoor furniture,2000.0,2000.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,544.4,752.0,True,Yes,80.0,90.0,62.0,1,1,1,1,207.60000000000002,446400.0
Outdoor furniture,2160.4,2368.0,True,Yes,80.0,90.0,222.0,1,1,1,1,207.5999999999999,1598400.0
Outdoor furniture,25.0,25.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,495.0,495.0,True,No,80.0,102.0,64.0,0,1,1,1,0.0,522240.0
Outdoor furniture,316.0,395.0,True,No,75.0,110.0,58.0,1,1,1,1,79.0,478500.0
Outdoor furniture,69.0,69.0,True,No,63.0,49.0,51.0,0,1,1,1,0.0,157437.0
Outdoor furniture,276.0,345.0,True,No,60.0,86.0,60.0,1,1,1,1,69.0,309600.0
Outdoor furniture,1845.0,1845.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,15.0,15.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,460.0,460.0,True,No,82.0,53.0,18.0,0,1,1,1,0.0,78228.0
Outdoor furniture,356.0,445.0,True,No,68.22115384615384,73.0,71.0,1,1,1,0,89.0,5183.0
Outdoor furniture,3925.0,3925.0,True,No,94.0,90.0,326.0,0,1,1,1,0.0,2757960.0
Outdoor furniture,1773.0,1773.0,True,Yes,82.0,84.0,161.0,0,1,1,1,0.0,1108968.0
Outdoor furniture,2412.0,2412.0,True,Yes,82.0,84.0,223.0,0,1,1,1,0.0,1536024.0
Outdoor furniture,14.4,24.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,9.6,1.0
Outdoor furniture,29.0,29.0,True,Yes,32.0,75.50381679389314,36.0,0,1,0,1,0.0,1152.0
Outdoor furniture,49.0,49.0,True,No,68.22115384615384,75.50381679389314,62.0,0,1,0,0,0.0,62.0
Outdoor furniture,260.0,325.0,True,No,60.0,86.0,60.0,1,1,1,1,65.0,309600.0
Outdoor furniture,88.0,88.0,True,Yes,68.22115384615384,75.50381679389314,62.0,0,1,0,0,0.0,62.0
Outdoor furniture,340.0,425.0,True,No,42.0,52.0,136.0,1,1,1,1,85.0,297024.0
Outdoor furniture,1780.0,2225.0,True,Yes,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,445.0,1.0
Outdoor furniture,619.0,855.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,1,0,0,0,236.0,1.0
Outdoor furniture,1010.0,1243.0,True,Yes,68.22115384615384,73.0,71.0,1,1,1,0,233.0,5183.0
Outdoor furniture,35.0,35.0,True,Yes,68.22115384615384,75.50381679389314,50.0,0,1,0,0,0.0,50.0
Outdoor furniture,59.0,59.0,True,No,36.0,67.0,39.0,0,1,1,1,0.0,94068.0
Outdoor furniture,29.0,29.0,True,No,68.22115384615384,75.50381679389314,35.0,0,1,0,0,0.0,35.0
Outdoor furniture,1075.0,1075.0,True,No,94.0,90.0,83.0,0,1,1,1,0.0,702180.0
Outdoor furniture,3120.0,3120.0,True,No,94.0,90.0,260.0,0,1,1,1,0.0,2199600.0
Outdoor furniture,225.0,225.0,True,No,68.22115384615384,75.50381679389314,98.0,0,1,0,0,0.0,98.0
Outdoor furniture,1676.0,2095.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,419.0,6570.0
Outdoor furniture,49.0,49.0,True,Yes,50.0,75.50381679389314,50.0,0,1,0,1,0.0,2500.0
Outdoor furniture,2832.0,2832.0,True,Yes,144.0,84.0,223.0,0,1,1,1,0.0,2697408.0
Outdoor furniture,30.0,30.0,True,No,44.0,75.50381679389314,44.0,0,1,0,1,0.0,1936.0
Outdoor furniture,2025.0,2025.0,True,No,94.0,90.0,164.0,0,1,1,1,0.0,1387440.0
Outdoor furniture,2616.4,3269.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,652.5999999999999,6570.0
Outdoor furniture,575.0,575.0,True,No,80.0,73.0,80.0,0,1,1,1,0.0,467200.0
Outdoor furniture,1247.0,1247.0,True,Yes,82.0,88.0,98.0,0,1,1,1,0.0,707168.0
Outdoor furniture,149.0,149.0,True,No,68.22115384615384,75.50381679389314,47.0,0,1,0,0,0.0,47.0
Outdoor furniture,385.0,385.0,True,No,100.0,75.50381679389314,98.0,0,1,0,1,0.0,9800.0
Outdoor furniture,495.0,495.0,True,No,82.0,53.0,18.0,0,1,1,1,0.0,78228.0
Outdoor furniture,110.0,110.0,True,No,44.0,75.50381679389314,62.0,0,1,0,1,0.0,2728.0
Outdoor furniture,149.0,149.0,True,No,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,129.0,129.0,True,No,68.22115384615384,48.0,55.0,0,1,1,0,0.0,2640.0
Outdoor furniture,149.0,149.0,True,No,68.22115384615384,48.0,88.1547619047619,0,0,1,0,0.0,48.0
Outdoor furniture,59.0,59.0,True,No,36.0,67.0,39.0,0,1,1,1,0.0,94068.0
Outdoor furniture,103.0,103.0,True,No,68.22115384615384,111.0,52.0,0,1,1,0,0.0,5772.0
Outdoor furniture,676.0,845.0,True,No,68.22115384615384,73.0,90.0,1,1,1,0,169.0,6570.0
Outdoor furniture,75.0,75.0,True,No,42.0,75.50381679389314,62.0,0,1,0,1,0.0,2604.0
Outdoor furniture,75.0,75.0,True,Yes,68.22115384615384,75.50381679389314,45.0,0,1,0,0,0.0,45.0
Outdoor furniture,49.0,49.0,True,No,50.0,75.50381679389314,50.0,0,1,0,1,0.0,2500.0
Outdoor furniture,125.0,125.0,True,No,92.0,75.0,2.0,0,1,1,1,0.0,13800.0
Outdoor furniture,709.0,709.0,True,No,82.0,74.0,82.0,0,1,1,1,0.0,497576.0
Outdoor furniture,4345.0,4345.0,True,Yes,82.0,84.0,287.0,0,1,1,1,0.0,1976856.0
Outdoor furniture,215.0,215.0,True,No,68.22115384615384,75.50381679389314,80.0,0,1,0,0,0.0,80.0
Outdoor furniture,59.0,59.0,True,Yes,44.0,75.50381679389314,44.0,0,1,0,1,0.0,1936.0
Outdoor furniture,115.0,115.0,True,No,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,29.0,29.0,True,No,32.0,75.50381679389314,36.0,0,1,0,1,0.0,1152.0
Outdoor furniture,80.0,80.0,True,No,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,145.0,145.0,True,Yes,62.0,75.50381679389314,62.0,0,1,0,1,0.0,3844.0
Outdoor furniture,149.0,149.0,True,No,52.0,87.0,42.0,0,1,1,1,0.0,190008.0
Outdoor furniture,70.0,70.0,True,Yes,50.0,75.50381679389314,50.0,0,1,0,1,0.0,2500.0
Outdoor furniture,39.0,39.0,True,No,44.0,75.50381679389314,44.0,0,1,0,1,0.0,1936.0
Outdoor furniture,125.0,125.0,True,No,46.0,83.0,42.0,0,1,1,1,0.0,160356.0
Outdoor furniture,729.0,729.0,True,No,67.0,80.0,118.0,0,1,1,1,0.0,632480.0
Outdoor furniture,75.0,75.0,True,No,68.22115384615384,75.50381679389314,88.1547619047619,0,0,0,0,0.0,1.0
Outdoor furniture,2794.0,2794.0,True,Yes,82.0,87.0,223.0,0,1,1,1,0.0,1590882.0
Outdoor furniture,709.0,709.0,True,No,82.0,74.0,82.0,0,1,1,1,0.0,497576.0
Outdoor furniture,3102.0,3735.0,True,Yes,68.22115384615384,73.0,90.0,1,1,1,0,633.0,6570.0
Outdoor furniture,395.0,395.0,True,No,92.0,75.0,9.0,0,1,1,1,0.0,62100.0
Outdoor furniture,129.0,129.0,True,No,68.22115384615384,48.0,55.0,0,1,1,0,0.0,2640.0
Outdoor furniture,1220.0,1220.0,True,No,94.0,90.0,98.0,0,1,1,1,0.0,829080.0
Outdoor furniture,75.0,75.0,True,No,50.0,75.50381679389314,50.0,0,1,0,1,0.0,2500.0
Outdoor furniture,35.0,35.0,True,No,50.0,75.50381679389314,50.0,0,1,0,1,0.0,2500.0
Outdoor furniture,3564.0,3564.0,True,No,82.0,88.0,144.0,0,1,1,1,0.0,1039104.0
Room dividers,189.0,189.0,True,Yes,40.5,78.0,45.0,0,1,1,0,0.0,3510.0
Room dividers,725.0,725.0,True,Yes,39.0,182.0,182.0,0,1,1,1,0.0,1291836.0
Room dividers,220.0,220.0,True,No,40.5,143.75,152.08333333333334,0,0,0,0,0.0,1.0
Room dividers,495.0,495.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
Room dividers,440.0,540.0,True,No,35.0,143.75,51.0,1,1,0,1,100.0,1785.0
Room dividers,2377.0,3025.0,True,No,35.0,143.75,261.0,1,1,0,1,648.0,9135.0
Room dividers,895.0,895.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
Room dividers,745.0,745.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
Room dividers,2397.0,2945.0,True,No,51.0,143.75,258.0,1,1,0,1,548.0,13158.0
Room dividers,357.0,595.0,True,Yes,40.5,120.0,83.0,1,1,1,0,238.0,9960.0
Room dividers,1350.0,1350.0,True,Yes,39.0,182.0,182.0,0,1,1,1,0.0,1291836.0
Room dividers,1231.0,1535.0,True,No,50.0,143.75,175.0,1,1,0,1,304.0,8750.0
Room dividers,695.0,695.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
"Sideboards, buffets & console tables",295.0,295.0,True,Yes,39.0,147.0,77.0,0,1,1,1,0.0,441441.0
"Sideboards, buffets & console tables",445.0,445.0,True,No,41.1,75.0,37.0,0,1,1,0,0.0,2775.0
"Sideboards, buffets & console tables",500.0,500.0,True,Yes,39.0,147.0,77.0,0,1,1,1,0.0,441441.0
"Sideboards, buffets & console tables",495.0,495.0,True,No,41.1,71.0,38.0,0,1,1,0,0.0,2698.0
"Sideboards, buffets & console tables",1345.0,1345.0,True,No,48.0,87.0,145.0,0,1,1,1,0.0,605520.0
"Sideboards, buffets & console tables",350.0,350.0,True,No,35.0,35.0,120.0,0,1,1,1,0.0,147000.0
"Sideboards, buffets & console tables",890.0,890.0,True,Yes,40.0,74.0,180.0,0,1,1,1,0.0,532800.0
"Sideboards, buffets & console tables",1395.0,1395.0,True,Yes,47.0,88.0,157.0,0,1,1,1,0.0,649352.0
"Sideboards, buffets & console tables",2100.0,2100.0,True,No,48.0,92.0,145.0,0,1,1,1,0.0,640320.0
"Sideboards, buffets & console tables",495.0,495.0,True,Yes,41.1,63.0,35.0,0,1,1,0,0.0,2205.0
"Sideboards, buffets & console tables",620.0,620.0,True,Yes,35.0,80.0,140.0,0,1,1,1,0.0,392000.0
"Sideboards, buffets & console tables",796.0,995.0,True,Yes,38.0,110.0,118.0,1,1,1,1,199.0,493240.0
"Sideboards, buffets & console tables",425.0,425.0,True,No,40.0,63.0,119.0,0,1,1,1,0.0,299880.0
"Sideboards, buffets & console tables",695.0,695.0,True,Yes,47.0,89.0,81.0,0,1,1,1,0.0,338823.0
"Sideboards, buffets & console tables",1820.0,1820.0,True,Yes,42.0,240.0,120.0,0,1,1,1,0.0,1209600.0
"Sideboards, buffets & console tables",1650.0,1650.0,True,Yes,42.0,112.0,180.0,0,1,1,1,0.0,846720.0
"Sideboards, buffets & console tables",1550.0,1550.0,True,Yes,37.0,134.0,162.0,0,1,1,1,0.0,803196.0
"Sideboards, buffets & console tables",1395.0,1395.0,True,Yes,37.0,134.0,121.0,0,1,1,1,0.0,599918.0
"Sideboards, buffets & console tables",995.0,995.0,True,Yes,47.0,89.0,121.0,0,1,1,1,0.0,506143.0
"Sideboards, buffets & console tables",1950.0,1950.0,True,Yes,37.0,134.0,162.0,0,1,1,1,0.0,803196.0
"Sideboards, buffets & console tables",965.0,965.0,True,Yes,42.0,193.0,60.0,0,1,1,1,0.0,486360.0
"Sideboards, buffets & console tables",1495.0,1495.0,True,No,45.0,140.0,120.0,0,1,1,1,0.0,756000.0
"Sideboards, buffets & console tables",1900.0,1900.0,True,Yes,37.0,134.0,162.0,0,1,1,1,0.0,803196.0
Sofas & armchairs,890.0,1010.0,True,Yes,99.0,83.0,93.0,1,1,1,1,120.0,764181.0
Sofas & armchairs,1300.0,1570.0,True,Yes,151.0,83.0,93.0,1,1,1,1,270.0,1165569.0
Sofas & armchairs,995.0,995.0,True,Yes,49.0,47.0,144.0,0,1,1,1,0.0,331632.0
Sofas & armchairs,2995.0,3045.0,True,Yes,106.32034632034632,83.0,186.9084249084249,1,0,1,0,50.0,83.0
Sofas & armchairs,1695.0,1695.0,True,Yes,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
Sofas & armchairs,1295.0,1525.0,True,Yes,99.0,83.0,99.0,1,1,1,1,230.0,813483.0
Sofas & armchairs,345.0,345.0,True,Yes,76.0,70.0,119.0,0,1,1,1,0.0,633080.0
Sofas & armchairs,745.0,745.0,True,No,84.0,89.0,137.0,0,1,1,1,0.0,1024212.0
Sofas & armchairs,1075.0,1075.0,True,Yes,88.0,88.0,179.0,0,1,1,1,0.0,1386176.0
Sofas & armchairs,1750.0,1750.0,True,Yes,88.0,88.0,218.0,0,1,1,1,0.0,1688192.0
Sofas & armchairs,4935.0,4935.0,True,Yes,99.0,83.0,291.0,0,1,1,1,0.0,2391147.0
Sofas & armchairs,1400.0,1400.0,True,Yes,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
Sofas & armchairs,1327.0,1545.0,True,Yes,106.32034632034632,69.0,212.0,1,1,1,0,218.0,14628.0
Sofas & armchairs,1846.0,1995.0,True,Yes,151.0,66.0,186.9084249084249,1,0,1,1,149.0,9966.0
Sofas & armchairs,995.0,995.0,True,Yes,88.0,66.0,180.0,0,1,1,1,0.0,1045440.0
Sofas & armchairs,245.0,245.0,True,No,106.32034632034632,33.0,186.9084249084249,0,0,1,0,0.0,33.0
Sofas & armchairs,399.0,399.0,True,No,85.0,78.0,128.0,0,1,1,1,0.0,848640.0
Sofas & armchairs,3120.0,3120.0,True,Yes,151.0,83.0,285.0,0,1,1,1,0.0,3571905.0
Sofas & armchairs,1176.0,1345.0,True,Yes,78.0,69.0,212.0,1,1,1,1,169.0,1140984.0
Sofas & armchairs,4585.0,4585.0,True,Yes,98.0,104.0,322.0,0,1,1,1,0.0,3281824.0
Sofas & armchairs,2695.0,2695.0,True,Yes,97.0,84.0,199.0,0,1,1,1,0.0,1621452.0
Sofas & armchairs,1295.0,1295.0,True,No,81.0,81.0,176.0,0,1,1,1,0.0,1154736.0
Sofas & armchairs,1995.0,1995.0,True,Yes,99.0,83.0,198.0,0,1,1,1,0.0,1626966.0
